asin,rating
B00004VWJ3,4.0
B000094VPP,4.5777777777777775
B00009ZM91,4.6
B0000A4FD7,3.888888888888889
B0000A51F0,4.266666666666667
B0000A4FD5,3.888888888888889
B0000A53OI,4.733333333333333
B0000AFSY8,4.311111111111111
B0000AJNT0,4.666666666666667
B0000CFJY7,4.266666666666667
B0000DZA4T,4.314285714285714
B0000E0VIJ,4.2444444444444445
B0000DZZP3,4.653846153846154
B0000E07KZ,4.6923076923076925
B0000E09PI,4.333333333333333
B0000E0HNP,4.764705882352941
B0000V9E3S,4.377777777777778
B0000YWEIC,4.846153846153846
B00019LZNG,4.511111111111111
B0001M3UWW,4.866666666666666
B0001N5WMW,3.977777777777778
B0001Y92KY,4.162162162162162
B00024QELS,4.688888888888889
B00024QR60,4.622222222222222
B0002KSH3A,3.6222222222222222
B0002L4O2W,4.4
B0002LI9BO,4.4222222222222225
B0002LT7LU,3.688888888888889
B0002LTCWY,4.288888888888889
B0002LTGHA,4.648648648648648
B0002LY224,4.2
B0002M14CY,4.6
B0002M2VYY,3.9555555555555557
B0002M1OOM,4.576923076923077
B0002M2X0Q,4.571428571428571
B0002LTJN6,4.133333333333334
B0002M1OJW,4.611111111111111
B0002M0GZ0,4.333333333333333
B0002M2XEC,3.8125
B0002M8PH6,4.066666666666666
B0002M8QHK,4.111111111111111
B0002M8S0A,4.222222222222222
B0002MB0DM,4.022222222222222
B0002M8QZM,4.111111111111111
B0002MB9BK,3.9555555555555557
B0002MB8O8,4.511111111111111
B0002MBCW6,4.511627906976744
B0002MB9GK,3.9555555555555557
B0002MCZR2,4.380952380952381
B0002MB8Q6,4.2
B0002MB8DO,3.6
B0002MD71U,4.688888888888889
B0002MHVZS,4.033333333333333
B0002MP8BM,4.333333333333333
B0002N3XFE,3.2222222222222223
B0002NKEK6,4.155555555555556
B0002PAI5U,4.2
B0002PBBRY,3.9285714285714284
B0002PLI0Y,4.333333333333333
B0002PUX96,3.7555555555555555
B0002PXXJI,4.714285714285714
B0002Q9HB0,4.177777777777778
B0002QURXW,3.90625
B0002QTQA2,4.222222222222222
B0002QVDP8,4.377777777777778
B0002RRN4M,4.066666666666666
B0002RZPRY,4.111111111111111
B0002SQOPA,4.217391304347826
B0002UNNR0,4.266666666666667
B0002UNNNY,4.2444444444444445
B0002UU36E,4.711111111111111
B0002UTZGS,3.9047619047619047
B0002UUG66,3.8444444444444446
B0002UUB4I,4.2
B0002Z1IHC,4.076923076923077
B0002Z1KC0,4.571428571428571
B0002Z1LTW,4.37037037037037
B0002Z1J62,4.533333333333333
B00061EPFE,4.5777777777777775
B0006GXO8S,4.355555555555555
B0006MY4EU,4.355555555555555
B0006OC8H8,4.428571428571429
B0006U8ISK,4.6923076923076925
B0002UU1OS,4.068965517241379
B0002Z1J58,4.214285714285714
B0002MFZN8,3.5238095238095237
B0002UUIXC,4.375
B0002L4O1S,4.4
B0002SQOO6,4.217391304347826
B0000ESTEA,4.688888888888889
B0002MI68Y,4.352941176470588
B0002SQON2,4.217391304347826
B0002KSH2G,3.6
B0002PLF16,4.266666666666667
B0002QU264,3.6222222222222222
B000072UMA,3.6666666666666665
B0000ACXIV,3.5
B0002CFCGI,3.0
B0002LYO90,4.222222222222222
B0002MB8NY,4.0
B0002MHKEA,4.6
B0002MIZK8,4.0
B0002MTVC4,5.0
B0002PVINQ,4.0
B0002PXASC,1.0
B0002QOYK4,2.5
B0002RFQ9G,4.666666666666667
B0002RFNRQ,4.0
B0002S6T3W,3.7142857142857144
B0002S36M4,3.2857142857142856
B0002UUHAG,4.285714285714286
B0002UVL7E,3.3333333333333335
B0002UUFJY,5.0
B0002WUYGG,4.428571428571429
B0002YE8UW,4.5
B0002YE8VQ,3.0
B0002Z1KXE,3.857142857142857
B0002Z1LNI,4.444444444444445
B0002Z1MS2,5.0
B0002Z1MDM,4.0
B0002Z9UL8,4.333333333333333
B0005CHNJY,4.0
B00067U6KQ,4.428571428571429
B0006LR22M,4.666666666666667
B0006LR21S,4.0
B0006LPXDC,4.8
B0006O12WU,4.0
B0006OC4YK,5.0
B0002UTSHO,3.75
B0002RFRGI,4.0
B0002UTSGA,5.0
B0002Z1KIO,3.0
B00067X3ZG,5.0
B0002PX9QU,2.0
B0001EKJZG,4.5
B0006OC2Y2,4.0
B0002PYIXI,4.0
B0002PVJDU,1.0
B0001MLLF0,1.0
B0006V39MY,5.0
B0002PYJFA,5.0
B0002Y80XI,5.0
B0006UC412,5.0
B0002PLFSO,1.0
B00067I428,3.5
B0002XLE2I,4.0
B0002KSGMM,2.0
B0002XLE3W,5.0
B0002XLELE,2.0
B0006LQVOM,4.0
B0002T3Z8I,3.0
B0006LTAYU,3.3333333333333335
B0002Z1LHO,3.0
B0002S9LIC,3.0
B0002RRLR6,3.0
B0006OC760,5.0
B0006OC6OS,5.0
B0002Y7NOU,2.0
B0002YHY6M,5.0
B0002RFPJM,5.0
