asin,rating
B00008ZD31,3.6444444444444444
B0000A504C,4.622222222222222
B0002MB366,3.8666666666666667
B0002UUCYM,4.133333333333334
B0006FM9BM,4.022222222222222
B0009QVFT0,3.8
B0009RLR2Y,4.044444444444444
B0009XKOOK,4.533333333333333
B000B2G24K,4.688888888888889
B000B2HVMW,4.666666666666667
B000BJI5HA,4.444444444444445
B000BNFD9Y,4.622222222222222
B000BVL9L2,4.5777777777777775
B000BVO2FW,4.533333333333333
B000CFCKWE,4.75
B000E46AVK,4.7555555555555555
B000E48DCO,4.555555555555555
B000F60JF0,4.0
B000FDCO10,4.7272727272727275
B000FE0D3K,4.288888888888889
B000FIJVR0,4.311111111111111
B000FIK09S,4.0
B000FINGKS,4.3076923076923075
B000FRXH26,4.533333333333333
B000GC7FSM,4.222222222222222
B000H8715M,4.583333333333333
B000HQO2S8,3.619047619047619
B000I2XAJS,5.0
B000I2XA5M,4.2727272727272725
B000J4B3TE,4.155555555555556
B000MQYJ3Q,4.622222222222222
B000MSH1SY,4.5777777777777775
B000N5JU76,4.681818181818182
B000NM8R9Q,4.133333333333334
B000O5VF14,4.288888888888889
B000O7DVZU,3.6
B000OG3D04,3.8666666666666667
B000OYFJ2G,3.9166666666666665
B000Q8NRRO,4.177777777777778
B000R4GISW,3.8
B000SKUFXO,3.4166666666666665
B000SVNAEY,4.555555555555555
B000TJYOBI,4.8
B000ULYTJM,4.56
B000UUGE28,4.636363636363637
B000UUM05S,4.3076923076923075
B000V992A4,4.733333333333333
B000VI2FDQ,4.333333333333333
B000VIAMB8,4.8
B000RLZAZC,4.488888888888889
B000VNKLD2,3.9555555555555557
B000WFZZVC,4.6
B000WXF6NQ,4.266666666666667
B000X3IOUC,4.155555555555556
B000XKGU2E,4.7555555555555555
B000XRE8VW,3.1777777777777776
B000X259TW,4.711111111111111
B0002MB3IE,4.4222222222222225
B0002MKHT0,5.0
B0009RLSRI,5.0
B0009V90QA,4.333333333333333
B000BC8ZPY,5.0
B000BF3BBY,3.6
B000BF3MVS,5.0
B000BF3MCC,5.0
B000BC8ZNG,4.0
B000BT4QBY,4.0
B000CRATCK,5.0
B000EPYPXO,4.555555555555555
B000ESJ8E2,5.0
B000EWEI5M,5.0
B000F52C06,5.0
B000FIJTYA,5.0
B000FIJVW0,4.6
B000FIJUMG,4.8
B000FINQXK,4.6
B000FIP4SU,5.0
B000FIQIYY,5.0
B000FIQ99I,5.0
B000FIQ9NE,5.0
B000FIR2OO,5.0
B000FIQ94I,5.0
B000FIR0R8,4.8
B000FIR5AU,4.333333333333333
B000FITIKU,4.333333333333333
B000FIQJ0C,5.0
B000FIP5L6,4.75
B000FIR1TA,5.0
B000FIQ8ZS,4.25
B000FITHV0,5.0
B000FIVN4E,4.0
B000FIVNP8,4.0
B000FJ7DM4,5.0
B000FPGY4G,5.0
B000FPJ33U,5.0
B000G6VQ6U,5.0
B000H4RMKU,5.0
B000H69TSQ,3.0
B000H84XDK,5.0
B000H88BJW,5.0
B000H86W0W,4.4
B000H883UY,5.0
B000H882BO,4.8
B000H89TJS,5.0
B000H87UP8,2.0
B000I2XAUM,3.8
B000I2YRNG,5.0
B000I2XAMK,3.6666666666666665
B000I30CDE,5.0
B000I2YRKO,4.166666666666667
B000I8192M,3.0
B000I84XX4,5.0
B000IBGZGY,4.0
B000IZ70JG,4.0
B000JV5NTS,5.0
B000JWU97S,5.0
B000JZ9RUA,5.0
B000JZBUP0,4.666666666666667
